West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,,,,
Length Composition Estimates,,,,,,,,,,,,,,
sablefish,,,,,,,,,,,,,,
Extracted: 2/17/2015,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Species Code,Scientific Name,Species,Survey Year,Project,Area Set Identifier,Area Name,Depth Strata Set,Minimum Stratum Depth (m),Maximum Stratum Depth (m),Length Category (cm),Number of Females,Number of Males,Number of Unsexed,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,55,39756,144950,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,56,17940,94015,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,57,32758,79757,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,58,59881,165659,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,59,57721,167569,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,60,98691,88990,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,61,97715,96926,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,62,105901,66583,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,63,207591,41459,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,64,167690,36231,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,65,106422,54864,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,66,123770,24766,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,67,42775,30471,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,68,86212,29198,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,69,58527,12559,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,70,38453,17208,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,71,57987,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,72,90177,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,73,38343,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,74,9486,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,75,12559,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,78,5708,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,81,0,9804,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,84,7708,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,15,0,0,34061,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,16,0,0,59606,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,17,0,0,59606,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,18,0,0,34061,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,19,0,8241,42605,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,20,8241,8241,16308,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,21,0,16482,100200,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,22,7818,7818,167221,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,23,29093,0,432900,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,24,7431,7818,728474,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,25,23258,21647,794111,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,26,0,0,291555,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,27,15517,0,113323,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,28,0,0,8920,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,35,0,7786,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,37,9502,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,57,0,8319,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,58,0,7870,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,62,0,11513,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,63,11513,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,64,0,7870,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,55 183 549 900 1280 meter bounds,54.864,182.88,66,8716,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,26,6779,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,28,6779,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,36,5978,6140,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,38,26069,5978,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,39,5978,11956,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,40,0,5978,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,41,7278,6779,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,42,6943,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,44,0,0,6597,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,45,0,7159,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,46,25650,10906,13194,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,47,6274,9714,6597,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,48,21312,65270,6597,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,49,47509,99386,26388,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,50,24743,89227,20472,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,51,86189,135390,35028,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,52,92994,111851,29112,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,53,79037,164159,47541,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,54,84949,98295,27069,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,55,77589,119702,7278,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,56,97938,87170,7278,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,57,131074,80830,26106,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,58,83216,38135,6597,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,59,85472,31333,7278,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,60,58245,11688,13875,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,61,64212,17330,6597,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,62,52901,5095,7278,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,63,52421,10676,6597,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,64,23204,6072,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,65,67693,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,66,32146,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,67,21595,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,68,47695,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,69,19994,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,70,10828,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,71,18488,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,72,12245,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,73,5414,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,74,10676,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,75,12026,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,77,6776,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,83,5630,0,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,43,0,10872,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,46,11138,94302,13159,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,47,22485,67898,13159,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,48,47060,231182,13159,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,49,55752,326390,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,50,98327,312328,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,51,79168,285757,39478,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,52,129314,373302,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,53,170889,245008,52637,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,54,216325,299692,13159,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,55,134207,230634,13159,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,56,94695,162351,13159,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,57,206444,163580,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,58,108404,158510,13159,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,59,47686,54766,0,
20510,Anoplopoma fimbria,sablefish,2008,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,60,45710,65195,26319,
